time_s,n_mp,mean_displacement_m,p95_displacement_m,p99_displacement_m,max_displacement_m,mean_speed_mps,p95_speed_mps,max_speed_mps,max_plastic_strain,plastic_fraction_gt_1e4_percent,mean_delta_plastic_strain,max_delta_plastic_strain,fraction_delta_plastic_gt_1e5_percent,robust_front_advance_m
1.0010000000000001,3558,5.737402654205469e-09,3.1498342720509876e-09,1.1795499742157513e-08,6.319387478170685e-06,1.1474805314185534e-05,6.299668786624851e-06,0.012638774958801325,0.0019189678180659476,19.645868465430016,1.0482963434954444e-10,4.674978841830266e-09,0.0,1.320369879209693e-06
1.002,3558,2.4126360545645227e-08,1.2864926944281927e-08,4.918205875385396e-08,2.048726137234509e-05,3.132800088876283e-05,1.8574601176003197e-05,0.035185251412356115,0.0019189678180659476,19.645868465430016,3.3283933480030505e-10,1.2775290233622751e-08,0.0,5.456685610027989e-06
1.003,3558,5.577833929625848e-08,3.131874544500319e-08,1.1985415530302706e-07,4.1490829568757164e-05,5.160039491038058e-05,2.9072670854448756e-05,0.054044333154658654,0.0019189678180659476,19.645868465430016,7.46224654331847e-10,2.4521578058139988e-08,0.0,1.2129596534293796e-05
1.0039999999999998,3558,1.0260142568120244e-07,5.827996480510851e-08,2.2208100813879878e-07,6.855775342617579e-05,7.188474425398578e-05,3.770407537536607e-05,0.07013930282024917,0.001918970516766108,19.645868465430016,1.3932643330776386e-09,3.824540353095367e-08,0.0,2.152372789510082e-05
1.0049999999999997,3558,1.6544547221145262e-07,9.385321189604099e-08,3.498031917566409e-07,0.00010102886804012748,9.180965507272976e-05,4.486558231967158e-05,0.08161819416171683,0.0019189785685687492,19.645868465430016,2.331459440458894e-09,5.222302024032884e-08,0.0,3.367447423840986e-05
1.0059999999999996,3558,2.4255610815179226e-07,1.447389069569232e-07,5.226702081244549e-07,0.00013622527504274915,0.0001121212797725749,5.183651375169222e-05,0.08853387380563524,0.0019189924133618125,19.645868465430016,3.617823094503014e-09,6.488461178775693e-08,0.0,4.775126623712822e-05
1.0069999999999995,3558,3.35387603301458e-07,2.0163294213394115e-07,1.0754878892465644e-06,0.0001730281217679227,0.00013164440054438294,6.191898473272794e-05,0.09160314653662502,0.0019190126473526622,19.645868465430016,5.25705100270265e-09,9.047204377245904e-08,0.0,6.365634240523832e-05
1.0079999999999993,3558,4.434184970120606e-07,2.791020808139798e-07,2.097894521297513e-06,0.00021009677799975574,0.0001510126620082189,7.243513439899235e-05,0.09059050793342453,0.001919038764227225,19.645868465430016,7.215219329695576e-09,1.2110184248410654e-07,0.0,8.097665083539596e-05
1.0089999999999992,3558,5.652828163515553e-07,3.638837994977457e-07,3.7429350984003982e-06,0.0002456501606641923,0.00016899209526950837,8.7741860204179e-05,0.08637455180053981,0.0019190696262791325,19.645868465430016,9.482926000078975e-09,1.546165012770973e-07,0.0,9.899170692406756e-05
1.0099999999999991,3558,7.010682550801485e-07,4.598047690801293e-07,5.761323829433227e-06,0.000278912821989119,0.00018507658384439603,9.948160720044604e-05,0.07976139114345328,0.001919103767036776,19.645868465430016,1.1960054933461661e-08,1.8970209507581087e-07,0.0,0.00011737851308524228
