time_s,n_mp,mean_displacement_m,p95_displacement_m,p99_displacement_m,max_displacement_m,mean_speed_mps,p95_speed_mps,max_speed_mps,max_plastic_strain,plastic_fraction_gt_1e4_percent,mean_delta_plastic_strain,max_delta_plastic_strain,fraction_delta_plastic_gt_1e5_percent,robust_front_advance_m
1.0010000000000001,3515,2.084759020660826e-08,3.3071616588462943e-09,1.5646947805972222e-08,8.216060456613456e-06,4.169518039354418e-05,6.614323368129536e-06,0.016432120913615348,0.0019189678180659476,19.88620199146515,1.0672356150215583e-10,4.7517824396407435e-09,0.0,5.842752194951117e-06
1.002,3515,9.644150312386566e-08,1.407157554068444e-08,5.791022502949115e-07,2.8071054301259994e-05,0.00012094370337739514,1.995703477007641e-05,0.045758988989835596,0.0019189678180659476,19.88620199146515,3.3900741287657734e-10,1.2946377168362522e-08,0.0,2.079991239511969e-05
1.003,3515,2.3998036273272013e-07,3.856225884619119e-08,2.4518998469711972e-06,6.573240658715312e-05,0.0001993587693298915,3.2534384140607463e-05,0.0725161187813457,0.0019189678180659476,19.88620199146515,7.692116439010414e-10,2.4717884838243312e-08,0.0,4.573136670416034e-05
1.0039999999999998,3515,4.5384095086742754e-07,7.934001612908287e-08,6.020716071140297e-06,0.00011835784962456691,0.0002794888158761854,4.498048923209888e-05,0.09502097806381998,0.0019189706035404382,19.88620199146515,1.4736959657320889e-09,1.0887699361464417e-07,0.0,7.941754609674945e-05
1.0049999999999997,3515,7.393552171728007e-07,1.444597239923771e-07,1.2377416563870971e-05,0.00018339594282708115,0.0003586504075599099,6.42470584196599e-05,0.11257240852336683,0.0019189786965018946,19.88620199146515,2.5528164506240097e-09,3.411046493508464e-07,0.0,0.00012047952557381336
1.0059999999999996,3515,1.0942696403270998e-06,2.1801134874193866e-07,2.241411669801803e-05,0.0002579938304013645,0.00043874677076263005,8.066348191476765e-05,0.12496996354546727,0.0019189927044984665,19.88620199146515,2.4109945181290665e-08,3.502824211864425e-05,0.05689900426742533,0.00016636304792427836
1.0069999999999995,3515,1.5211863669730164e-06,3.0568975209485825e-07,3.1398117896119747e-05,0.0003392875892514561,0.0005206206370555938,9.639564104975394e-05,0.13257173940056252,0.0019190132828119152,19.88620199146515,7.16901072287226e-08,8.388945859731749e-05,0.1422475106685633,0.00021524812190421017
1.0079999999999993,3515,2.0207407835735025e-06,4.245512511584899e-07,4.7152432632154485e-05,0.0004246520859254021,0.0006035436373355561,0.0001166220834157045,0.13596243620760542,0.0019190402673745835,19.943100995732575,1.2896091716722088e-07,0.00013553041117624374,0.1422475106685633,0.0002653852064540274
1.0089999999999992,3515,2.5925558504826115e-06,5.54609238117502e-07,6.719050498934124e-05,0.0005118899993585371,0.0006876406896053861,0.0001306414325798823,0.13592529973964232,0.0019190726486902766,19.971550497866286,2.0415088270333485e-07,0.00018797961490631828,0.2275960170697013,0.00031496018298327044
1.0099999999999991,3515,3.238626108991508e-06,6.814962512243544e-07,9.178658445193787e-05,0.0005993373445445577,0.0007723949128721732,0.00012877047371925434,0.13341609151998024,0.0019191087423818245,19.971550497866286,3.065789915072698e-07,0.00024033455412170816,0.36984352773826457,0.00036292793743086804
1.010999999999999,3515,3.958883092689553e-06,8.600490651868412e-07,0.0001268419785619363,0.0006858852076787155,0.0008562284483362777,0.00013089907411444523,0.12933034106350275,0.0019191464415083698,20.028449502133714,4.05344072000553e-07,0.0002916666048290309,0.36984352773826457,0.00040853799849216443
1.011999999999999,3515,4.752944943979422e-06,1.0701376548261669e-06,0.00014602252576072344,0.000770917897158016,0.000938191212228239,0.00014135493640859902,0.12448189741463302,0.001919183525586422,20.08534850640114,5.372271207468543e-07,0.0003413281142114599,0.5120910384068279,0.0004513596889843541
1.0129999999999988,3515,5.620979362816279e-06,1.2274309525940923e-06,0.00017542868101608805,0.0008542256010375328,0.0010172776273543191,0.00018702068218601618,0.11953271392085768,0.0019192179666779965,20.17069701280228,6.835905434720873e-07,0.0003890746523166011,0.5974395448079659,0.00049146675415912
1.0139999999999987,3515,6.561367245598646e-06,1.3515585900503504e-06,0.00021721288360857904,0.0009358464851224273,0.0010923019307172044,0.0003289098591081684,0.11488937671096741,0.0019192481837499845,20.19914651493599,8.278230954830205e-07,0.0004345588477090369,0.5974395448079659,0.0005290693462178808
1.0149999999999986,3515,7.572305504581301e-06,1.4949764086550047e-06,0.00024818806358355833,0.001015916805431899,0.0011628936489535273,0.0005673468902239092,0.1134368140612983,0.0019192732039047028,20.31294452347084,9.722689517809435e-07,0.000477554113407114,0.5974395448079659,0.0005645241254121913
1.0159999999999985,3515,8.651772213356587e-06,2.230434299373721e-06,0.00029275981018475784,0.0010945521900565516,0.0012290290405216728,0.0008616824836134323,0.11031781365772476,0.0019192927129907192,20.31294452347084,1.1296419450284846e-06,0.0005182657282505694,0.7965860597439544,0.0005983122623085535
1.0169999999999983,3515,9.796617533445484e-06,3.670035177438695e-06,0.00035509148714468373,0.0011717622432565718,0.0012909657008649436,0.0012478842130717253,0.1051224795798984,0.0019193069963900453,20.39829302987198,1.2943259711568727e-06,0.000556871695386335,0.9672830725462305,0.0006308134855466108
1.0179999999999982,3515,1.1003495461416909e-05,5.654678711584146e-06,0.0003814591201324013,0.0012474003454011151,0.0013493039896811216,0.0018042673791356862,0.09987263929575725,0.0019193167894537614,20.39829302987198,1.4642365040255363e-06,0.0005937457642169416,1.1948790896159318,0.0006623391802378364
1.0189999999999981,3515,1.2268977163023208e-05,7.608150928141792e-06,0.00042977072455639096,0.001321150147749924,0.0014048043180179307,0.002449012016982065,0.09765860525684916,0.001919323075420033,20.39829302987198,1.6342640346673406e-06,0.0006294165345141387,1.2802275960170697,0.0006930899193093865
1.019999999999998,3515,1.3589061788787213e-05,1.0776603401697685e-05,0.000476195281694085,0.0013925445912725588,0.001457982876426027,0.0031054954343915984,0.09978165073189561,0.0019193268781002705,20.39829302987198,1.8028821438173367e-06,0.0006643349584295416,1.3655761024182078,0.0007230890314993133
1.020999999999998,3515,1.495967862654463e-05,1.4926539568350397e-05,0.0004981914902906763,0.0014610103030678176,0.001508508250495374,0.0038739009532535403,0.10356420919407276,0.001919329084950489,20.39829302987198,1.9851650188913713e-06,0.000698955891264482,1.5931721194879087,0.0007522575392009401
1.0219999999999978,3515,1.637664712304827e-05,2.0963649618867348e-05,0.000530037713896482,0.0015259300207269956,0.0015559246221587362,0.005024458933103712,0.10439193210419373,0.001919330331974997,20.597439544807965,2.161889902476386e-06,0.0007336291920493894,1.6785206258890468,0.0007804265453152937
1.0229999999999977,3515,1.783598804837662e-05,2.8238515231606623e-05,0.0005839158383394692,0.0015867115303598326,0.001599553510669902,0.005956405934333213,0.10234014880382225,0.0019193309578030239,20.6827880512091,2.340061602967518e-06,0.0007684998020468098,1.6785206258890468,0.0008073680769804525
1.0239999999999976,3515,1.9334229140928008e-05,3.5183933569780175e-05,0.0006197280396950552,0.0016428521058869507,0.0016395373550289153,0.007021241024480386,0.09778136160026739,0.0019193310344259305,20.6827880512091,2.519674851407081e-06,0.0008036168125863689,1.7354196301564724,0.0008328781627966464
1.0249999999999975,3515,2.0868037799600077e-05,4.3765730988404076e-05,0.0006644857983279095,0.0016939851350289865,0.00167630928231715,0.008249721983888582,0.09173360765088537,0.0019193310344259305,20.76813655761024,2.6993054985439446e-06,0.0008388762475779848,1.9061166429587482,0.0008567958389846808
1.0259999999999974,3515,2.2434526552726465e-05,5.379784918359047e-05,0.0007105505826398685,0.001739904181543091,0.0017101748774331568,0.009245080244634116,0.08799159332665561,0.0019193310344259305,20.76813655761024,2.889347461193002e-06,0.0008740557559151848,2.0199146514935986,0.0008790346115965519
1.0269999999999972,3515,2.4030899083893034e-05,6.542714984361302e-05,0.000743483492561423,0.0017805636685835553,0.0017415751641624727,0.010463207462034278,0.08272670536305589,0.0019193310344259305,20.93883357041252,3.0922393116846887e-06,0.0009088957855263944,2.190611664295875,0.0008996156848475323
1.0279999999999971,3515,2.565482132617057e-05,7.986559730132653e-05,0.0007770524028941692,0.0018160558518861259,0.0017709868130593653,0.011635167125939237,0.07656423826524586,0.0019193310344259305,20.99573257467994,3.3032225526344824e-06,0.0009430873391435661,2.190611664295875,0.0009186483549505908
1.028999999999997,3515,2.730446348007579e-05,9.283863470719325e-05,0.0008155043730284343,0.0018465685503897536,0.0017988534027258349,0.012269842552652621,0.07014715338046981,0.0019193310344259305,21.08108108108108,3.517298114105609e-06,0.000976337611837645,2.190611664295875,0.0009363176207308754
1.029999999999997,3515,2.8978019563100955e-05,0.00010806402157032433,0.0008570951648832208,0.001872339262946125,0.001825313519636293,0.012958469189817972,0.06622923536382207,0.0019193310344259305,21.16642958748222,3.732024184166787e-06,0.001008416202175009,2.190611664295875,0.0009528590743137499
1.0309999999999968,3515,3.0673653969288196e-05,0.00012990133714263188,0.0008956266930209616,0.0018936151359529151,0.001850391626088479,0.013980050538071572,0.06370246606926792,0.0019193310344259305,21.16642958748222,3.954506602278518e-06,0.0010391450989685835,2.418207681365576,0.0009685204949434478
1.0319999999999967,3515,3.2389630586230576e-05,0.00014103051825291047,0.0009163437474410223,0.0019106240845533562,0.0018745798774847883,0.014966188627339495,0.0599437302179264,0.0019193310344259305,21.25177809388336,4.180464626375956e-06,0.0010684237061316534,2.5035561877667143,0.00098353707445753
1.0329999999999966,3515,3.412429328515943e-05,0.00016373176500285622,0.0009306421629216854,0.0019235613333513791,0.0018994397169434132,0.015416653129369866,0.05546136025582205,0.0019193310344259305,21.25177809388336,4.419374780861977e-06,0.0010962108359577538,2.617354196301565,0.0009981057860066755
1.0339999999999965,3515,3.587610783412619e-05,0.00018196751708701215,0.0009443157192275629,0.0019325922463527977,0.001928010448268649,0.015644814185133527,0.05344002790598957,0.0019193310344259305,21.365576102418206,4.675372819391848e-06,0.0011224916649009676,2.8165007112375533,0.001012363717883602
1.0349999999999964,3515,3.764373325688878e-05,0.00020502704261866022,0.0009619015808861579,0.0019378685919519622,0.001960594858713406,0.01644196480614344,0.05638760467605657,0.0019193310344259305,21.62162162162162,4.947799383323707e-06,0.0011472663865617874,2.9587482219061165,0.0010263834487140855
