time_s,n_mp,mean_displacement_m,p95_displacement_m,p99_displacement_m,max_displacement_m,mean_speed_mps,p95_speed_mps,max_speed_mps,max_plastic_strain,plastic_fraction_gt_1e4_percent,mean_delta_plastic_strain,max_delta_plastic_strain,fraction_delta_plastic_gt_1e5_percent,robust_front_advance_m
1.0010000000000001,3546,1.1526094062746902e-08,3.2499880939822934e-09,1.2878326426558696e-08,6.499030639991272e-06,2.305218812830541e-05,6.4999764298209905e-06,0.01299806127923486,0.0019189678180659476,19.712351945854483,1.0518439390025496e-10,4.674978841830266e-09,0.0,3.3532284007264934e-06
1.002,3546,4.950073328330739e-08,1.3341724097688494e-08,5.771167069028116e-08,2.1922742551360614e-05,6.27843261189988e-05,1.904753934045768e-05,0.03766407643591808,0.0019189678180659476,19.712351945854483,3.339664777648696e-10,1.2775290233622751e-08,0.0,1.2527527957217899e-05
1.003,3546,1.1761428856534634e-07,3.2911035405443005e-08,2.3005323510221055e-07,4.539499882315503e-05,0.00010206484319965199,3.0219812546235946e-05,0.05931481582033016,0.0019189678180659476,19.712351945854483,7.487611427721952e-10,2.4521578058139988e-08,0.0,2.7179486330908276e-05
1.0039999999999998,3546,2.1828462002312754e-07,6.391976193019986e-08,8.212195260987848e-07,7.949229795280168e-05,0.00014133297610109007,3.981806724219353e-05,0.07733707490518683,0.001918970516766108,19.712351945854483,1.3980928126990308e-09,3.824540353095367e-08,0.0,4.659602274870167e-05
1.0049999999999997,3546,3.515552248741703e-07,1.0715803862740767e-07,2.158420255761811e-06,0.00012067574815755542,0.00017879103067130865,4.8870438644055375e-05,0.09135755164758373,0.0019189785685687492,19.712351945854483,2.3399870666209787e-09,5.222302024032884e-08,0.0,6.951058183801706e-05
1.0059999999999996,3546,5.143721549311226e-07,1.6380838536959309e-07,3.855243146939049e-06,0.00016655341415635432,0.00021536462802471975,5.92424290053923e-05,0.1014826667925733,0.0019189924133618125,19.712351945854483,3.632401302446311e-09,6.488461178775693e-08,0.0,9.367202452281731e-05
1.0069999999999995,3546,7.08111282530695e-07,2.3739127685194236e-07,7.084156198428593e-06,0.00021527861075081048,0.00025242210731575267,7.276603119666289e-05,0.10821019243919175,0.0019190126473526622,19.712351945854483,5.28229325277357e-09,9.047204377245904e-08,0.0,0.00011825092045469887
1.0079999999999993,3546,9.305588807941803e-07,3.3020472034130547e-07,1.2653429395432098e-05,0.00026503591262289414,0.0002882825001924511,8.828904146371866e-05,0.1121734523822035,0.001919038764227225,19.712351945854483,7.260138433445784e-09,1.2110184248410654e-07,0.0,0.0001421363148921273
1.0089999999999992,3546,1.1791670710540796e-06,4.296539336163836e-07,1.948488695453033e-05,0.00031431064389285125,0.00032424135235792253,9.905322332327753e-05,0.11414233749441192,0.0019190696262791325,19.712351945854483,9.564504208071694e-09,1.5492909326763823e-07,0.0,0.00016442318522891242
1.0099999999999991,3546,1.4532687438592649e-06,5.477178788623134e-07,2.594053212482339e-05,0.0003622031463342272,0.000357833637050143,0.00011118124060857137,0.11482191893325962,0.001919103767036776,19.712351945854483,1.2104149710890698e-08,1.9972076366286766e-07,0.0,0.00018520470166549785
1.010999999999999,3546,1.7494259445842977e-06,6.861874748329799e-07,3.41017045554995e-05,0.0004079972671992269,0.00038722051449710954,0.00011556609183296782,0.11471630116557963,0.0019191394099439157,19.712351945854483,1.4741601155645043e-08,3.781506752080033e-07,0.0,0.0002043960627844399
1.011999999999999,3546,2.0650992873403446e-06,8.071482988475127e-07,4.361012340793121e-05,0.0004513316650151204,0.0004122051128593767,0.00011873657692449923,0.1141327146571864,0.0019191742608622487,19.712351945854483,1.7344489005375933e-08,6.756150205733174e-07,0.0,0.00022224571313245178
1.0129999999999988,3546,2.3983156872078617e-06,9.341724623971823e-07,5.1614643795914715e-05,0.0004921503468260576,0.0004321427245653676,0.00012341636932159327,0.11315318185049336,0.0019192066430117963,19.712351945854483,2.713864825826719e-08,1.297427777549648e-05,0.05640157924421885,0.00023931056638204495
1.0139999999999987,3546,2.7459835553864963e-06,1.086031554186554e-06,6.432587375727493e-05,0.0005304497053013698,0.0004477477826742215,0.0001274868074197554,0.11167370354617326,0.001919234971105913,19.712351945854483,4.282543749356448e-08,3.668889848494055e-05,0.05640157924421885,0.0002558231606109018
1.0149999999999986,3546,3.1063270104858477e-06,1.2056702652650559e-06,7.729797672607087e-05,0.0005663837471757293,0.0004606252929021129,0.00013130094187832885,0.10949757654348545,0.001919258385763493,19.712351945854483,6.54139601945694e-08,5.8530764199254574e-05,0.08460236886632826,0.0002720651405461183
1.0159999999999985,3546,3.4779110240629413e-06,1.343908294628517e-06,9.162582763937602e-05,0.0006000600566480042,0.000472045942144119,0.00013020527668764864,0.10630752168036188,0.0019192765987126217,19.712351945854483,9.405445907782733e-08,7.843739863718933e-05,0.1410039481105471,0.00028814435036039754
1.0169999999999983,3546,3.859160171164147e-06,1.4493590930602363e-06,0.00010853888774442864,0.0006314215663264696,0.00048277248765681875,0.00012715757420142393,0.10173289254911926,0.0019192899136927749,19.712351945854483,1.2019975937335497e-07,9.598918073900898e-05,0.19740552735476596,0.0003038247171325281
1.0179999999999982,3546,4.249423939939716e-06,1.5591539419336558e-06,0.0001246241371287197,0.0006603410413480643,0.0004932459541746872,0.00015610864622509377,0.09552714041979218,0.001919299075028732,19.768753525098703,1.440798418062998e-07,0.00011118921711909005,0.19740552735476596,0.00031882933688720527
1.0189999999999981,3546,4.6482033440092234e-06,1.682385638800749e-06,0.00014077997262902333,0.0006865652703483715,0.0005038723093856892,0.00022893314850238168,0.08761474281227861,0.0019193050642617865,19.768753525098703,1.6586771878638417e-07,0.00012394558990453538,0.25380710659898476,0.0003327242476913739
1.019999999999998,3546,5.054985240271603e-06,1.8089097118618869e-06,0.00016131165424804103,0.0007097617226942141,0.0005142913065885632,0.00033706866546758153,0.07812460272176022,0.0019193088923010956,19.768753525098703,1.85674535552416e-07,0.00013406915060566315,0.25380710659898476,0.00034500727891284555
1.020999999999998,3546,5.4694758597923575e-06,1.9157999984420514e-06,0.00017536429968596548,0.0007296275404314079,0.0005239176584166125,0.0004975402920330471,0.06736666862703031,0.0019193114235851916,19.82515510434292,2.0381367519767974e-07,0.0001416248639333073,0.25380710659898476,0.00035531093900686983
1.0219999999999978,3546,5.890910698666671e-06,2.251655135466545e-06,0.00018266473685037667,0.0007459038491540499,0.0005321950948563935,0.0006759073924244052,0.05578096001400347,0.0019193132624056696,19.85335589396503,2.2043359499725608e-07,0.00014655357846980873,0.25380710659898476,0.00036334192440534707
1.0229999999999977,3546,6.318537786279594e-06,3.3218906936734767e-06,0.0001954547314247248,0.0007584554121665646,0.0005389141194757866,0.000882393002348294,0.04387480462991507,0.0019193147089143687,19.85335589396503,2.3722451719065894e-07,0.00014886815091183874,0.25380710659898476,0.00036897955872916555
1.0239999999999976,3546,6.7515844259809036e-06,4.62336414739453e-06,0.00020360206614607873,0.0007673005830763358,0.0005444326663897471,0.001191191657268828,0.03214784005223295,0.001919315785973381,19.85335589396503,2.525671073586758e-07,0.00014886815091183874,0.25380710659898476,0.0003723146554435175
