time_s,n_mp,mean_displacement_m,p95_displacement_m,p99_displacement_m,max_displacement_m,mean_speed_mps,p95_speed_mps,max_speed_mps,max_plastic_strain,plastic_fraction_gt_1e4_percent,mean_delta_plastic_strain,max_delta_plastic_strain,fraction_delta_plastic_gt_1e5_percent,robust_front_advance_m
1.0010000000000001,3495,2.879045686314442e-08,3.4620761614409134e-09,5.9100855847156506e-08,1.1156938512789593e-05,5.758091371526904e-05,6.924152153992541e-06,0.022313877023004327,0.0019189678180659476,20.0,1.0838733957383058e-10,4.7517824396407435e-09,0.0,4.881895531383407e-06
1.002,3495,1.334359927657549e-07,1.5790348734066866e-08,1.476074685006352e-06,3.8530241897092525e-05,0.0001610175228541316,2.1171161604317538e-05,0.06437940306319,0.0019189678180659476,20.0,3.874972564102052e-10,8.301384430629529e-08,0.0,1.9076136652529385e-05
1.003,3495,3.3161499149518376e-07,4.584963816486805e-08,4.838756336963527e-06,8.507130239411184e-05,0.00026622153432678705,3.554505674293135e-05,0.09976668431424701,0.0019189678180659476,20.0,1.037180593053513e-09,4.820087211254926e-07,0.0,4.519816278758526e-05
1.0039999999999998,3495,6.273402297843789e-07,9.249790373693812e-08,1.111460954774154e-05,0.00014724176879901904,0.00037297541805333105,5.462128655794486e-05,0.1260412538734453,0.0019189706623193709,20.0,1.5175643274655305e-08,2.2315885350406248e-05,0.057224606580829764,8.213204600693302e-05
1.0049999999999997,3495,1.02096155408116e-06,1.5711209916890803e-07,2.1209277348555404e-05,0.0002205081134862376,0.0004787003614196512,7.322097104141012e-05,0.14216849307236892,0.0019189788810143014,20.0,3.5223558640263896e-08,5.310578316516845e-05,0.057224606580829764,0.0001282995708216106
1.0059999999999996,3495,1.508862375133152e-06,2.4698019381837133e-07,3.3802902246636526e-05,0.00029972849980762554,0.0005859513514061714,9.907309643311977e-05,0.14837190614727072,0.0019189930499753614,20.0,6.051743343507791e-08,8.698639915432225e-05,0.057224606580829764,0.00018179486731995098
1.0069999999999995,3495,2.0953361475189792e-06,3.5301212987928585e-07,5.375449907105583e-05,0.0003805699736749304,0.0006969542613893032,0.00012297405118110398,0.14604963274892568,0.0019190137964767602,20.057224606580828,1.4806864675809884e-07,0.00012224320844203985,0.3147353361945637,0.00024053773201515583
1.0079999999999993,3495,2.780062323913935e-06,4.809875091088067e-07,7.450372044195577e-05,0.0004594067478871666,0.0008108890418774232,0.00015031822312900028,0.14497314678570244,0.0019190409246657785,20.11444921316166,2.6882917594308503e-07,0.0001564843427026398,0.37195994277539346,0.0003024517558003481
1.0089999999999992,3495,3.5631185002904637e-06,6.899276493161458e-07,0.00010319649157139373,0.0005336821227647697,0.0009284386130380533,0.00015008154978122043,0.14968809200060343,0.001919073419853821,20.200286123032903,4.038684261946322e-07,0.00018771036920427471,0.4577968526466381,0.00036564187032084305
1.0099999999999991,3495,4.447970536421884e-06,8.939694839724821e-07,0.00013962500257644174,0.0006181832085529751,0.0010486537699787683,0.00015093614674652284,0.1507930071840746,0.0019191095944561232,20.314735336194563,5.495539629454888e-07,0.0002159372086843756,0.5436337625178826,0.0004285320097032752
1.010999999999999,3495,5.433756298107636e-06,1.0516321106259292e-06,0.00018047157322122374,0.0007159538517545974,0.001168369748089799,0.00021467297891942375,0.1487054673080444,0.0019191473397321447,20.371959942775394,7.105739909061675e-07,0.00024124173227637002,0.6580829756795422,0.000489952431969698
1.011999999999999,3495,6.520759001000147e-06,1.196045698430897e-06,0.00022703726336991515,0.0008142961883069155,0.0012861514150425905,0.00038146879810929826,0.14398833471255612,0.0019191844355187788,20.371959942775394,9.22153037986191e-07,0.00027626806613378435,0.9155937052932762,0.0005491709070959416
1.0129999999999988,3495,7.709439066185756e-06,1.6996135813905595e-06,0.00027719360495088107,0.000912394311873898,0.0013990519693804727,0.0006450643939895181,0.13732198951446994,0.0019192188554514181,20.371959942775394,1.1470436381065833e-06,0.0003278457018377053,1.0872675250357653,0.000605892874464331
1.0139999999999987,3495,8.997176832492714e-06,2.5422221585286452e-06,0.0003351777816218125,0.0010095991969244803,0.0015051900922709454,0.0010703771529156376,0.13382623703870455,0.001919249022300725,20.40057224606581,1.3700843942667478e-06,0.0003789413210698549,1.17310443490701,0.0006602045043280214
1.0149999999999986,3495,1.0382239990249683e-05,4.213213452941241e-06,0.00037588708889775286,0.0011054147745573558,0.0016051408743041923,0.0016120548241814327,0.135601523927234,0.0019192739672787887,20.54363376251788,1.6211634792440298e-06,0.0004295674363636581,1.3447782546494993,0.000712477014136681
1.0159999999999985,3495,1.1861965712625573e-05,6.352137966319364e-06,0.0004343918735521425,0.0011994832139085212,0.0017003102861696214,0.0023393398611184,0.14021250376639152,0.0019192933803433689,20.74391988555079,1.883644347336263e-06,0.000480158260535734,1.402002861230329,0.0007632534991728335
1.0169999999999983,3495,1.3432396506817495e-05,9.502859452241929e-06,0.0004922099835262344,0.0012915558567944583,0.001790737036741063,0.003346534167441967,0.14498979368364392,0.0019193075510579945,20.829756795422032,2.1442948902236013e-06,0.0005302219639245451,1.402002861230329,0.0008131303887211061
1.0179999999999982,3495,1.5090317716147304e-05,1.4369784950182616e-05,0.0005442580020532902,0.00138144402654953,0.0018773059009096233,0.004117639877877772,0.14540229253920708,0.00191931721807777,20.829756795422032,2.4065258146507623e-06,0.0005803818211790908,1.4878397711015738,0.0008626448531536823
1.0189999999999981,3495,1.6832050091586373e-05,1.9935233850903815e-05,0.0006091846926886055,0.0014689628125290008,0.001961235305074667,0.005698029630836626,0.14174437715693314,0.001919323367367945,20.915593705293276,2.6802441509482945e-06,0.0006309684742485796,1.5164520743919885,0.000912178969631583
1.019999999999998,3495,1.8653877707640033e-05,2.724539695774126e-05,0.0006694477026463844,0.0015538736799472423,0.002042963057665433,0.007368905449905601,0.13733375967787664,0.0019193270244699777,21.00143061516452,2.9626964316315184e-06,0.0006818062176814139,1.7453505007153074,0.0009619052704969988
1.020999999999998,3495,2.055277944747864e-05,3.778714889113407e-05,0.000705656730653036,0.0016358391017461944,0.0021227582622529535,0.008166824001114875,0.13522687789353321,0.0019193290780789576,21.00143061516452,3.2643075650695546e-06,0.0007331577895643168,1.9742489270386268,0.0010117681864443284
1.0219999999999978,3495,2.2525489906513843e-05,4.658076842654394e-05,0.000741848431649269,0.0017144131659896878,0.0022002364419568083,0.0100135987194043,0.13199507614704406,0.0019193301651577429,21.144492131616595,3.571328930019071e-06,0.0007847414034909845,2.0314735336194563,0.0010615044982529298
1.0229999999999977,3495,2.456937629610735e-05,5.789417941289427e-05,0.0007786013546869217,0.0017890756840853053,0.0022744230085297106,0.011544477380580644,0.1277896754823846,0.0019193306252647197,21.23032904148784,3.8726107960771365e-06,0.0008360927947425051,2.0314735336194563,0.0011106908590008402
