time_s,n_mp,mean_displacement_m,p95_displacement_m,p99_displacement_m,max_displacement_m,mean_speed_mps,p95_speed_mps,max_speed_mps,max_plastic_strain,plastic_fraction_gt_1e4_percent,mean_delta_plastic_strain,max_delta_plastic_strain,fraction_delta_plastic_gt_1e5_percent,robust_front_advance_m
1.0010000000000001,3533,1.645420806968609e-08,3.2924703951638017e-09,1.3883107681898678e-08,7.0374473027991625e-06,3.2908416146867865e-05,6.584940456572721e-06,0.01407489460734446,0.0019189678180659476,19.784885366544014,1.0557175101067027e-10,4.674978841830266e-09,0.0,2.1504123601800984e-06
1.002,3533,7.362968489866877e-08,1.3637544097762612e-08,2.1449655554948136e-07,2.4745999797382655e-05,8.911550593709435e-05,1.951524800690238e-05,0.041073923822304174,0.0019189678180659476,19.784885366544014,3.3521779352849517e-10,1.2775290233622751e-08,0.0,1.0175282806557107e-05
1.003,3533,1.7837805218053513e-07,3.468546208383678e-08,7.722536673203323e-07,5.5343311880321e-05,0.00014609520557830726,3.1025708416470256e-05,0.0648849172756323,0.0019189678180659476,19.784885366544014,7.519455858796084e-10,2.4521578058139988e-08,0.0,2.580919850103669e-05
1.0039999999999998,3533,3.339075953030058e-07,6.916389200209105e-08,2.0873871796380673e-06,9.72625639606527e-05,0.00020466404516683462,4.208597981836099e-05,0.08405911746165325,0.001918970516766108,19.784885366544014,1.4061022121296268e-09,3.824540353095367e-08,0.0,4.84865897867337e-05
1.0049999999999997,3533,5.394441589336771e-07,1.206568340986122e-07,4.61278036728833e-06,0.00014820202365480506,0.0002607252353865864,5.2174845739221e-05,0.09782947495241771,0.0019189785685687492,19.784885366544014,2.36072456493694e-09,5.222302024032884e-08,0.0,7.730865419475208e-05
1.0059999999999996,3533,7.902289230915273e-07,1.8794207496113284e-07,8.940203458993718e-06,0.0002052395094484737,0.0003161951737159878,6.732943235294649e-05,0.10602551589885588,0.0019189924133618125,19.784885366544014,3.6854929160984724e-09,7.933921585056918e-08,0.0,0.00011115343265188926
1.0069999999999995,3533,1.0877920013285299e-06,2.7796739700824515e-07,1.6132183702857377e-05,0.000265881111253318,0.00037225842563295714,8.217840187487265e-05,0.11197245555047472,0.0019190126473526622,19.784885366544014,5.401517800959311e-09,1.9717091514215843e-07,0.0,0.00014878509966465003
1.0079999999999993,3533,1.428814643741897e-06,3.7253135882920843e-07,2.6647923023215542e-05,0.0003341219852492324,0.0004262894237568131,9.71503004104992e-05,0.12109937208004803,0.001919038764227225,19.784885366544014,7.509303491588308e-09,4.379660258214794e-07,0.0,0.00018897406705775666
1.0089999999999992,3533,1.8102440387708363e-06,4.913258724140422e-07,4.087679561896781e-05,0.00040689074501783017,0.0004795753527939502,0.00010936379815505242,0.12778253258678055,0.0019190696262791325,19.784885366544014,1.0059493761067649e-08,8.876528452403718e-07,0.0,0.00023058411479937035
1.0099999999999991,3533,2.232030766847783e-06,6.0704493640742e-07,4.717353705286683e-05,0.00047994780855211143,0.0005318693013398946,0.00011814891834127262,0.13157322939060226,0.001919103995167925,19.784885366544014,1.9006923061202443e-08,8.77100619396705e-06,0.0,0.0002725938671055417
1.010999999999999,3533,2.6908419047033293e-06,7.582434670066836e-07,6.557180062615122e-05,0.0005516759288132922,0.0005817319313497109,0.00012243067342955225,0.1317933334469113,0.0019191399045710164,19.784885366544014,5.88275651008211e-08,2.706128330435264e-05,0.19813189923577695,0.00031427242418047285
1.011999999999999,3533,3.1852767292370447e-06,8.829703060714218e-07,8.038169760806172e-05,0.0006208156534365957,0.0006288514757836589,0.00012718454849241045,0.12894977481433337,0.0019191753853815626,19.784885366544014,9.948725495832256e-08,5.4053892022417864e-05,0.19813189923577695,0.0003551698698949224
1.0129999999999988,3533,3.7147175250936362e-06,1.0110927517063658e-06,9.61615971156754e-05,0.0006865548646352118,0.0006714349084894997,0.00013466412481868845,0.1236678002182275,0.0019192084539133567,19.784885366544014,1.4343084443138784e-07,7.951218264950569e-05,0.19813189923577695,0.0003951034429050537
1.0139999999999987,3533,4.276800989726896e-06,1.2114388383952925e-06,0.00011759769424432309,0.000748478255112528,0.0007091774262135115,0.00014117699234565906,0.11667713479612572,0.001919237563935625,19.813189923577696,1.9519244576186722e-07,0.00010262198341914127,0.3679592414378715,0.0004341009912423033
1.0149999999999986,3533,4.870939106666803e-06,1.3437633440419942e-06,0.00013884727027356969,0.0008064957322292606,0.0007435015134648619,0.0001474150563525654,0.10877333061165842,0.001919261765726791,19.869799037645063,2.4436680596659897e-07,0.00012351628201136427,0.3679592414378715,0.00047232644788408606
1.0159999999999985,3533,5.496241733822933e-06,1.4677637742142816e-06,0.00016284468613698237,0.0008607367226350006,0.0007755150972833699,0.00024290322448486238,0.10075438328249918,0.0019192807543742707,19.926408151712426,2.91648678596736e-07,0.00014243567816298484,0.3679592414378715,0.0005099857784003348
1.0169999999999983,3533,6.151135652982114e-06,1.5829121185044154e-06,0.0001825544472315933,0.0009114467397772368,0.0008063133625645148,0.0003722300692261101,0.09414482337813737,0.0019192948106101155,19.98301726577979,3.410303038324353e-07,0.0001600687320842335,0.3679592414378715,0.0005472448509138417
1.0179999999999982,3533,6.834897648412644e-06,1.7334327151326866e-06,0.00021014740773370123,0.0009588952091760172,0.0008360526679813955,0.0005370029998267414,0.09334612098104401,0.0019193046518229354,19.98301726577979,3.9355844222516915e-07,0.00017684099308391056,0.4528729125389187,0.000584169119715483
1.0189999999999981,3533,7.546372813340003e-06,2.559325407572928e-06,0.0002249331385965888,0.0010033002833848943,0.0008650996342133016,0.0007599651088225746,0.09165115195468172,0.0019193112320950011,20.039626379847157,4.557709057680805e-07,0.00019187811072837374,0.5660911406736484,0.000620686605067533
1.019999999999998,3533,8.284130242518685e-06,3.6453892992891323e-06,0.00025417652505981296,0.001044788423317635,0.0008928771298916932,0.0011006115956506933,0.08890137238989006,0.0019193155376270733,20.039626379847157,5.196965437852768e-07,0.00020536040766149037,0.5943956977073309,0.0006565772023279237
1.020999999999998,3533,9.046811888265896e-06,5.06463214056361e-06,0.000285541290927058,0.0010833655872908214,0.0009189138993779335,0.0015347974767763132,0.084913968867362,0.0019193184135884403,20.039626379847157,5.929584117536908e-07,0.0002176333261311207,0.5943956977073309,0.0006914844871133141
1.0219999999999978,3533,9.83227245433235e-06,7.141303809265288e-06,0.0003113901714168477,0.0011189226834062407,0.0009428216118564802,0.00197557692866672,0.07959933181770779,0.0019193204524902588,20.039626379847157,6.71024048120738e-07,0.00022853327864555387,0.8774412680441551,0.0007249543759293431
1.0229999999999977,3533,1.0638446102226018e-05,9.797227531068049e-06,0.0003382536810775804,0.0011512620605310566,0.0009635286471606874,0.002569631961488266,0.07315949022732889,0.0019193219518286902,20.039626379847157,7.52973091340122e-07,0.00023790049313936098,0.8774412680441551,0.0007564846452225993
1.0239999999999976,3533,1.1463347731985064e-05,1.2990644975127244e-05,0.0003631855095863088,0.0011801477910380912,0.0009803244167486892,0.003181177586607589,0.0658014121579874,0.0019193229406614535,20.152844607981883,8.427351746480946e-07,0.0002456856204789503,1.2170959524483442,0.0007855789863242535
1.0249999999999975,3533,1.230448582462434e-05,1.6547662387731687e-05,0.0003840943470367806,0.0012053629399398401,0.0009930599057421375,0.0037435882863639932,0.05783340152731305,0.0019193232714286572,20.152844607981883,9.341562644121839e-07,0.0002514820230717759,1.2170959524483442,0.0008118036931499262
1.0259999999999974,3533,1.3159686734016833e-05,2.1687025788293532e-05,0.00040684083084267195,0.0012267674861346307,0.00100226616682819,0.004581420706323618,0.05517399139616576,0.0019193232714286572,20.152844607981883,1.0358725246983841e-06,0.0002557144651207203,1.3020096235493914,0.0008348440529779566
1.0269999999999972,3533,1.4026563162120167e-05,2.7191390553442906e-05,0.0004352491931941848,0.0012443181128843918,0.0010105742514249152,0.005050920336468913,0.05246907535330574,0.0019193232714286572,20.152844607981883,1.1372630011421775e-06,0.0002611383204024465,1.3586187376167564,0.0008545237313164478
1.0279999999999971,3533,1.4903086400554652e-05,3.395956047090513e-05,0.0004575146338270315,0.001258052883829276,0.001018824855403703,0.006049994661712664,0.04985530237661408,0.0019193232714286572,20.152844607981883,1.2396842663588513e-06,0.00026533424242961863,1.4435324087178034,0.0008708018832521702
1.028999999999997,3533,1.5787915227628534e-05,4.188629254556343e-05,0.0004721201264199493,0.0012680703749728599,0.0010255348016928539,0.00700311634461746,0.04763176620227904,0.0019193232714286572,20.152844607981883,1.3450788745581628e-06,0.00026842005633687343,1.5850551938862156,0.0008837566671928698
1.029999999999997,3533,1.6679842018595687e-05,4.8477948025425344e-05,0.00047788755022952684,0.0012745201823425524,0.0010314242276750001,0.007699668994780552,0.0443218139273611,0.0019193232714286572,20.266062836116614,1.4533934686550226e-06,0.0002705549206198218,1.6699688649872628,0.0008935727019299122
1.0309999999999968,3533,1.7577965541926422e-05,5.7942816085767426e-05,0.00048698149368485877,0.0012775943805209003,0.0010392884175499928,0.00797660205611657,0.0403533015279272,0.0019193232714286572,20.266062836116614,1.5744959325397656e-06,0.0002719231836703989,1.9530144353240873,0.0009005238706727425
1.0319999999999967,3533,1.8481803832526076e-05,6.464953050635291e-05,0.0004962798934801977,0.001277524090372969,0.0010524359939641486,0.00823449124223809,0.03625521493344573,0.0019193232714286572,20.266062836116614,1.7019336263708337e-06,0.00027278493586444164,1.9530144353240873,0.000904957041882426
1.0329999999999966,3533,1.9390994138419175e-05,7.380293228231764e-05,0.0005100164006682677,0.0012745805106776868,0.0010723363477773966,0.008464969560520485,0.03574593649920112,0.0019193232714286572,20.54910840645344,1.83928144516848e-06,0.00027338821562318544,1.9530144353240873,0.000907266901592152
1.0339999999999965,3533,2.0305253149383725e-05,8.68215053383465e-05,0.000522723366946657,0.001269074712424735,0.0010943985845380982,0.009052459764613992,0.03424945456267843,0.0019193232714286572,20.54910840645344,1.9837978846939126e-06,0.00027397694628887375,2.1228417775261814,0.000907869126088201
1.0349999999999964,3533,2.122423287547783e-05,9.708124616462635e-05,0.0005366826158708101,0.0012613538409513196,0.0011170522963330407,0.009724474759320196,0.033256680332112,0.0019193232714286572,20.634022077554487,2.135958207765051e-06,0.0002747791908576767,2.1228417775261814,0.000907173846790954
1.0359999999999963,3533,2.214739447795301e-05,0.00010630098535076773,0.0005496692501311375,0.0012517930159110934,0.001142419839076894,0.01004917798080138,0.033863991031849394,0.0019193232714286572,20.718935748655536,2.2891721119217554e-06,0.0002783317282386621,2.3775827908293237,0.0009055613907946736
1.0369999999999961,3533,2.307403917839911e-05,0.00012095073065682703,0.0005597424147388255,0.0012407810056560325,0.0011659828635663158,0.010445987325665375,0.03375632103750623,0.0019193248934382652,20.718935748655536,2.440808210097442e-06,0.0002898836954627391,2.4624964619303706,0.0009033612163236171
1.037999999999996,3533,2.4003229820578618e-05,0.0001356120357364998,0.0005678161307838952,0.0012286998416294666,0.0011890252205840012,0.01056426715896665,0.03700700223564253,0.0019193343095433347,20.860458533823945,2.5966696928606505e-06,0.0003018767812942693,2.4624964619303706,0.0009008350558161737
1.038999999999996,3533,2.493392689277817e-05,0.00014607320857934388,0.0005740763387579878,0.0012159003877773749,0.0012124348480155478,0.010514685927413881,0.041677672130414255,0.0019193449755608792,20.860458533823945,2.752556294585831e-06,0.00031409904285136956,2.717237475233513,0.000898165317902766
1.0399999999999958,3533,2.5865109496509337e-05,0.00016140492695098207,0.0005785304167118607,0.001202677647406948,0.00123630134574329,0.010389349635775506,0.04538332346372154,0.0019193565887247641,21.03028587602604,2.904815612782431e-06,0.00032631061479586684,2.80215114633456,0.000895449564502826
1.0409999999999957,3533,2.679575367182676e-05,0.00017496061753474694,0.0005805623934839715,0.0011892503313594308,0.0012597593226469773,0.010527498369877772,0.04811325223281246,0.001919368971259154,21.200113218228132,3.05151354650542e-06,0.00033825723372383966,2.8587602604019247,0.0008927018945321663
1.0419999999999956,3533,2.7724947962369386e-05,0.00018540312891596344,0.0005799200914935278,0.0011757490321612756,0.0012827556234199131,0.010804304189462205,0.049935902580368306,0.0019193820650259279,21.200113218228132,3.192193636689285e-06,0.00034968312176276176,2.8587602604019247,0.0008898615466570448
1.0429999999999955,3533,2.8651779901475185e-05,0.00019717429654895157,0.0005769010989552577,0.001162215957772296,0.001304124565487514,0.011152443824729907,0.05097464543940737,0.0019193959062394127,21.2567223322955,3.3289375194183494e-06,0.00036034564860148104,2.8587602604019247,0.0008868084860260694
1.0439999999999954,3533,2.9575425555235572e-05,0.00020861616195449423,0.0005746545724858808,0.0011486173921875025,0.0013222407110986443,0.010997519818900375,0.05137740197232044,0.001919410566664257,21.341636003396548,3.461285882692836e-06,0.0003700277856231868,3.000283045570337,0.000883384900998152
1.0449999999999953,3533,3.0495231767529883e-05,0.00022223506819574323,0.000574937384754436,0.0011348679122878608,0.0013378472847165599,0.010885098061042604,0.05128504430616717,0.0019194261040418677,21.341636003396548,3.5909800276446315e-06,0.0003785546083226563,3.0851967166713843,0.0008794208134084158
1.0459999999999952,3533,3.1410710033211885e-05,0.00023741854607825592,0.0005680936689652983,0.0011208632544280738,0.0013480916885349977,0.010743103363965714,0.05080325823345131,0.0019194425113382668,21.341636003396548,3.7184558686504943e-06,0.0003858001286943594,3.1701103877724313,0.0008747612886281786
1.046999999999995,3533,3.232152851509747e-05,0.0002500884935080406,0.0005627625665252519,0.0011065172932547894,0.0013528314629489614,0.010739957728317803,0.0499824285796855,0.001919459663743325,21.454854231531275,3.843626925033198e-06,0.0003916859661907362,3.226719501839796,0.0008692923549524778
1.047999999999995,3533,3.3227549292946705e-05,0.0002608296040459488,0.0005519194314069584,0.0010917973199358047,0.0013549113716031739,0.010923394787556447,0.04880916122824638,0.0019194772931427787,21.539767902632324,3.968833908557689e-06,0.000396173507149867,3.3399377299745256,0.0008629622029125983
1.0489999999999948,3533,3.412884675557668e-05,0.0002740023700491893,0.000547815509322735,0.001076754599399807,0.0013591180243802702,0.010767912263860556,0.04721122623200682,0.0019194950076030207,21.539767902632324,4.097602566592018e-06,0.0003992535351772815,3.3399377299745256,0.0008557954756938102
1.0499999999999947,3533,3.502565203263841e-05,0.0002853305096694096,0.0005441357559478114,0.001061543860776171,0.0013670466421911059,0.01063830494497733,0.04507497098544423,0.0019195123305711342,21.539767902632324,4.22206583045287e-06,0.0004009354662991541,3.396546844041891,0.000847898577500672
1.0509999999999946,3533,3.5918236560338474e-05,0.00029645928201641,0.000538510854530227,0.0010464207927739176,0.0013772801249900045,0.010497975757455327,0.0422728743703769,0.0019195287625490966,21.62468157373337,4.341927782581283e-06,0.0004012391492125914,3.4814605151429383,0.0008394535404754322
1.0519999999999945,3533,3.680689928723853e-05,0.0003069477960220729,0.0005343243501889851,0.0010317262842255179,0.0013871907523273508,0.010479290282834638,0.038696870657253635,0.001919543858155037,21.62468157373337,4.45800750866193e-06,0.0004012391492125914,3.707896971412397,0.000830702490741686
1.0529999999999944,3533,3.769192023016072e-05,0.00031500522932378553,0.0005315601382508165,0.0010178583307343116,0.0013969700832305964,0.010328670987625356,0.034290405117630214,0.0019195573015721426,21.709595244834418,4.570859567171312e-06,0.0004012391492125914,3.7645060854797623,0.0008219249012064722
1.0539999999999943,3533,3.85734515053447e-05,0.00032143662114624054,0.000529679552248771,0.0010052339377592365,0.0014067885904214142,0.010104933634219762,0.02907309979985759,0.001919568963928891,21.709595244834418,4.681982668998602e-06,0.0004012391492125914,3.8494197565808097,0.0008134101418875161
1.0549999999999942,3533,3.9451564709899934e-05,0.00033092836244776557,0.0005292191830132103,0.0009942462300264892,0.0014157376347405483,0.010200733213293614,0.02315538226724457,0.0019195789314248178,21.709595244834418,4.788198624708053e-06,0.0004012391492125914,3.8494197565808097,0.0008054285758056778
1.055999999999994,3533,4.0326271231746704e-05,0.00033859982797432677,0.000527535802463194,0.0009852228572525769,0.0014248312679689473,0.010148347370764282,0.021685939348640382,0.0019195874985496197,21.709595244834418,4.888659635106119e-06,0.0004012391492125914,3.9343334276818567,0.0007982050230452842
1.056999999999994,3533,4.119733265035105e-05,0.0003431344768599594,0.0005239808755407976,0.0009783918884230228,0.0014350112710600116,0.009947548188269567,0.020967860789656383,0.001919595126870075,21.794508915935467,4.982709860160135e-06,0.0004012391492125914,4.132465326917634,0.0007918983802888135
1.0579999999999938,3533,4.206439736396495e-05,0.0003484318477716191,0.000521012221940735,0.0009738595883886698,0.0014465844944205185,0.009795118153718313,0.020625242945479606,0.0019196023761951723,21.794508915935467,5.071380298161224e-06,0.0004012391492125914,4.1890744409849985,0.0007865896915824067
1.0589999999999937,3533,4.2926978185845294e-05,0.0003546042308597323,0.0005180702907998908,0.0009716031216110814,0.001459155186363858,0.009802023159169511,0.022742867670649845,0.001919609821461292,21.794508915935467,5.154697119587316e-06,0.0004012391492125914,4.1890744409849985,0.0007822802044117338
1.0599999999999936,3533,4.378453642217413e-05,0.00035930329661391084,0.0005164015165481239,0.0009714786887945697,0.001471423824928379,0.009767506024726843,0.02448232024780874,0.0019196179686614217,21.794508915935467,5.23376939431522e-06,0.0004012391492125914,4.387206340220776,0.0007788992295587605
